,NDC,Storage_Condition,Reason,Status,created_date,GUID,execution_time,prompt_id,error_msg,response_status_code,batch_id,img_loc,ProprietaryName,DocID,SetID,S3Key,NDC11
110,65862-0563-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,82ced0a5-7342-47b9-bffb-20e4c175cbdd,7.998636245727539,prompt 1,,,11172023,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/olanzapine-fig5.jpg,Olanzapine,ed955156-766b-4bdb-a4f8-a56550c7f263,636665be-9d7e-443a-8134-e8cc47e6ba24,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/ed955156-766b-4bdb-a4f8-a56550c7f263.xml,65862056330
111,65862-0564-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,0c871419-c608-469c-bb93-bbd877b0eca9,6.459339618682861,prompt 1,,,11172023,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/olanzapine-fig7.jpg,Olanzapine,ed955156-766b-4bdb-a4f8-a56550c7f263,636665be-9d7e-443a-8134-e8cc47e6ba24,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/ed955156-766b-4bdb-a4f8-a56550c7f263.xml,65862056430
112,65862-0565-30,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,4224fa0b-beaa-4fa2-bcf2-06d7287da98a,6.066025972366333,prompt 1,,,11172023,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/olanzapine-fig9.jpg,Olanzapine,ed955156-766b-4bdb-a4f8-a56550c7f263,636665be-9d7e-443a-8134-e8cc47e6ba24,SPL Files/2022/11/17/636665be-9d7e-443a-8134-e8cc47e6ba24/ed955156-766b-4bdb-a4f8-a56550c7f263.xml,65862056530
157,65862-0706-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,560f064d-fe60-40a1-9036-bf0fe6567a45,8.463463544845581,prompt 1,,,11172023,SPL Files/2022/12/19/234d0dfc-cb24-413f-b798-129c73eb848e/amoxicillin-fig1.jpg,Amoxicillin,7cb43b47-18bc-4c37-a8db-4bf618d42b3a,234d0dfc-cb24-413f-b798-129c73eb848e,SPL Files/2022/12/19/234d0dfc-cb24-413f-b798-129c73eb848e/7cb43b47-18bc-4c37-a8db-4bf618d42b3a.xml,65862070601
158,65862-0707-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,fec414b1-0d16-4001-ab00-84b88f760cdc,8.607661008834839,prompt 1,,,11172023,SPL Files/2022/12/19/234d0dfc-cb24-413f-b798-129c73eb848e/amoxicillin-fig2.jpg,Amoxicillin,7cb43b47-18bc-4c37-a8db-4bf618d42b3a,234d0dfc-cb24-413f-b798-129c73eb848e,SPL Files/2022/12/19/234d0dfc-cb24-413f-b798-129c73eb848e/7cb43b47-18bc-4c37-a8db-4bf618d42b3a.xml,65862070701
114,65862-0930-90,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,05a529f2-72ae-44a7-b4f5-d80d0334dce2,8.164640665054321,prompt 1,,,11172023,SPL Files/2022/11/21/ea201bff-cdfb-4304-bdb1-d05c1dac2677/sevelamer-fig4.jpg,SEVELAMER CARBONATE,9ef72aaf-37d3-4522-ba17-776bd9a5f84e,ea201bff-cdfb-4304-bdb1-d05c1dac2677,SPL Files/2022/11/21/ea201bff-cdfb-4304-bdb1-d05c1dac2677/9ef72aaf-37d3-4522-ba17-776bd9a5f84e.xml,65862093090
115,65862-0931-90,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,e1e79c61-0693-4169-a3b6-e912f14db8b5,8.511037349700928,prompt 1,,,11172023,SPL Files/2022/11/21/ea201bff-cdfb-4304-bdb1-d05c1dac2677/sevelamer-fig5.jpg,SEVELAMER CARBONATE,9ef72aaf-37d3-4522-ba17-776bd9a5f84e,ea201bff-cdfb-4304-bdb1-d05c1dac2677,SPL Files/2022/11/21/ea201bff-cdfb-4304-bdb1-d05c1dac2677/9ef72aaf-37d3-4522-ba17-776bd9a5f84e.xml,65862093190
159,68727-0800-02,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,f44e138d-a0f5-432e-8210-543905b20dd8,8.127151727676392,prompt 1,,,11172023,SPL Files/2022/12/19/2c3db989-d7ad-41ed-9ebf-698dcf6c24ec/image-01-01.jpg,DEFITELIO,0173efe0-e4e2-41f6-b044-81f707120906,2c3db989-d7ad-41ed-9ebf-698dcf6c24ec,SPL Files/2022/12/19/2c3db989-d7ad-41ed-9ebf-698dcf6c24ec/0173efe0-e4e2-41f6-b044-81f707120906.xml,68727080002
133,68968-0514-08,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,37b5d8a0-dba2-4b0e-a209-9ee8032709f9,8.69147515296936,prompt 1,,,11172023,SPL Files/2022/12/06/83198ef1-11c4-11e4-9191-0800200c9a66/combipatch-figure-10.jpg,CombiPatch (estradiol/norethindrone acetate transdermal system),896bcf80-71a5-11ed-8a30-0800200c9a66,83198ef1-11c4-11e4-9191-0800200c9a66,SPL Files/2022/12/06/83198ef1-11c4-11e4-9191-0800200c9a66/896bcf80-71a5-11ed-8a30-0800200c9a66.xml,68968051408
134,68968-0525-08,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,8e5bba35-5494-42bf-8865-235a387ea059,8.698161363601685,prompt 1,,,11172023,SPL Files/2022/12/06/83198ef1-11c4-11e4-9191-0800200c9a66/combipatch-figure-11.jpg,CombiPatch (estradiol/norethindrone acetate transdermal system),896bcf80-71a5-11ed-8a30-0800200c9a66,83198ef1-11c4-11e4-9191-0800200c9a66,SPL Files/2022/12/06/83198ef1-11c4-11e4-9191-0800200c9a66/896bcf80-71a5-11ed-8a30-0800200c9a66.xml,68968052508
69,69639-0120-01,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,b4ff33ec-5332-48da-9f66-3a0df80b7202,8.608568906784058,prompt 1,,,11172023,SPL Files/2022/10/19/6a52e4c2-6a9f-4ebb-bc77-046b4f8bcd57/Carton-label.jpg,VALCHLOR,15ed0eaf-4b85-45a9-b919-091487a338ac,6a52e4c2-6a9f-4ebb-bc77-046b4f8bcd57,SPL Files/2022/10/19/6a52e4c2-6a9f-4ebb-bc77-046b4f8bcd57/15ed0eaf-4b85-45a9-b919-091487a338ac.xml,69639012001
167,69660-0201-91,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,4db94e46-95d9-4fb6-8ab8-15d9f421661e,6.6231465339660645,prompt 1,,,11172023,SPL Files/2022/12/29/a6d46c03-bb1d-417b-b8e5-3bffe352fe29/rub01-0018-03.jpg,Rubraca,6377c685-557e-45d5-b860-530973ca8fcc,a6d46c03-bb1d-417b-b8e5-3bffe352fe29,SPL Files/2022/12/29/a6d46c03-bb1d-417b-b8e5-3bffe352fe29/6377c685-557e-45d5-b860-530973ca8fcc.xml,69660020191
168,69660-0202-91,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,400ec6e6-7e83-4348-a5f9-70a4ce525341,8.138689756393433,prompt 1,,,11172023,SPL Files/2022/12/29/a6d46c03-bb1d-417b-b8e5-3bffe352fe29/rub01-0018-04.jpg,Rubraca,6377c685-557e-45d5-b860-530973ca8fcc,a6d46c03-bb1d-417b-b8e5-3bffe352fe29,SPL Files/2022/12/29/a6d46c03-bb1d-417b-b8e5-3bffe352fe29/6377c685-557e-45d5-b860-530973ca8fcc.xml,69660020291
169,69660-0203-91,Room Temperature,Temperature found within range,success,11/17/2023 15:26:29,09dde7f3-39d7-448d-bf5c-81b7d48dc78e,6.471395254135132,prompt 1,,,11172023,SPL Files/2022/12/29/a6d46c03-bb1d-417b-b8e5-3bffe352fe29/rub01-0018-05.jpg,Rubraca,6377c685-557e-45d5-b860-530973ca8fcc,a6d46c03-bb1d-417b-b8e5-3bffe352fe29,SPL Files/2022/12/29/a6d46c03-bb1d-417b-b8e5-3bffe352fe29/6377c685-557e-45d5-b860-530973ca8fcc.xml,69660020391
28,76125-0252-21,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,9e695349-b06d-4818-aa1b-177a5394a3fd,5.773726224899292,prompt 1,,,11172023,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/76125-252-21.jpg,Koate,5320a536-1d2d-4043-89b7-0ef00a6a2792,865df1e2-b4d1-dbf5-2899-a9c02df4d122,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/5320a536-1d2d-4043-89b7-0ef00a6a2792.xml,76125025221
29,76125-0256-20,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,2448920e-ef52-4e92-aadc-dbb9f98017cf,6.530841588973999,prompt 1,,,11172023,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/76125-256-20.jpg,Koate,5320a536-1d2d-4043-89b7-0ef00a6a2792,865df1e2-b4d1-dbf5-2899-a9c02df4d122,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/5320a536-1d2d-4043-89b7-0ef00a6a2792.xml,76125025620
30,76125-0668-30,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,6ce50e78-b46c-417d-a7dc-ae462d6b01ed,6.579181432723999,prompt 1,,,11172023,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/76125-668-30.jpg,Koate,5320a536-1d2d-4043-89b7-0ef00a6a2792,865df1e2-b4d1-dbf5-2899-a9c02df4d122,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/5320a536-1d2d-4043-89b7-0ef00a6a2792.xml,76125066830
31,76125-0669-31,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,506833ed-1bd9-4fa6-92e9-bea7729f7096,5.6412835121154785,prompt 1,,,11172023,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/76125-669-31.jpg,Koate,5320a536-1d2d-4043-89b7-0ef00a6a2792,865df1e2-b4d1-dbf5-2899-a9c02df4d122,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/5320a536-1d2d-4043-89b7-0ef00a6a2792.xml,76125066931
32,76125-0673-51,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,1f53a2e3-860d-41ec-bee9-4d94f99897b2,5.9001452922821045,prompt 1,,,11172023,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/76125-673-51.jpg,Koate,5320a536-1d2d-4043-89b7-0ef00a6a2792,865df1e2-b4d1-dbf5-2899-a9c02df4d122,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/5320a536-1d2d-4043-89b7-0ef00a6a2792.xml,76125067351
33,76125-0676-50,Refrigerate,Temperature found within range,success,11/17/2023 15:26:29,a20785eb-7d08-4167-b5be-8b4d5ff1042c,6.5897910594940186,prompt 1,,,11172023,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/76125-676-50.jpg,Koate,5320a536-1d2d-4043-89b7-0ef00a6a2792,865df1e2-b4d1-dbf5-2899-a9c02df4d122,SPL Files/2022/05/13/865df1e2-b4d1-dbf5-2899-a9c02df4d122/5320a536-1d2d-4043-89b7-0ef00a6a2792.xml,76125067650
